axis,recall,precision,threshold
I/E,0.24785778232510552,0.9022346368715084,0.7203245255952917
I/E,0.2477298887325745,0.9021891010712623,0.7205915475114395
I/E,0.2476019951400435,0.902143522833178,0.7207630298206327
I/E,0.24747410154751248,0.9020979020979021,0.7207745925015049
I/E,0.24747410154751248,0.902518656716418,0.720784757082472
I/E,0.24734620795498147,0.9024731684554363,0.7207861129826515
I/E,0.24721831436245045,0.9024276377217554,0.7208561195269416
I/E,0.24709042076991944,0.9023820644558618,0.7208856282938058
I/E,0.24696252717738842,0.9023364485981309,0.7209060705438485
I/E,0.2468346335848574,0.9022907900888265,0.7210119569949478
I/E,0.2467067399923264,0.9022450888681011,0.7210751621971878
I/E,0.24657884639979538,0.9021993448759944,0.7211157469190945
I/E,0.24657884639979538,0.9026217228464419,0.7211485453126201
I/E,0.24657884639979538,0.9030444964871195,0.721171750502228
I/E,0.24645095280726437,0.9029990627928772,0.7212073415624456
I/E,0.24632305921473335,0.9029535864978903,0.7212730653801804
I/E,0.24619516562220234,0.9029080675422139,0.7213312059658874
I/E,0.24606727202967132,0.9028625058657908,0.7213597351800329
I/E,0.2459393784371403,0.9028169014084507,0.7213744595231009
I/E,0.2458114848446093,0.9027712541099108,0.7213881110583038
I/E,0.24568359125207828,0.9027255639097744,0.721422299436004
I/E,0.24555569765954727,0.9026798307475318,0.7214292149370655
I/E,0.24542780406701625,0.9026340545625587,0.7214725213773431
I/E,0.24529991047448524,0.9025882352941177,0.7214815059552961
I/E,0.24517201688195422,0.902542372881356,0.7215269214328767
I/E,0.2450441232894232,0.9024964672633067,0.7216619057909457
I/E,0.2449162296968922,0.9024505183788878,0.7216908347219972
I/E,0.2449162296968922,0.9028760018859029,0.7217933016186314
I/E,0.24478833610436118,0.9028301886792452,0.72179608230709
I/E,0.24466044251183017,0.902784332232185,0.7218071778564468
I/E,0.24453254891929915,0.902738432483475,0.7218585009533649
I/E,0.24440465532676814,0.9026924893717525,0.7218737281482502
I/E,0.24427676173423712,0.9026465028355387,0.721875267725312
I/E,0.2441488681417061,0.9026004728132387,0.7218964301857701
I/E,0.2440209745491751,0.902554399243141,0.7219045491435225
I/E,0.24389308095664408,0.9025082820634169,0.7220970801760009
I/E,0.24376518736411307,0.9024621212121212,0.7222382903191249
I/E,0.24363729377158205,0.9024159166271909,0.7223975824008245
I/E,0.24363729377158205,0.9028436018957346,0.7224159717629731
I/E,0.24350940017905104,0.9027975343764817,0.7225055049945401
I/E,0.24338150658652002,0.9027514231499051,0.7225207798946907
I/E,0.24338150658652002,0.9031798766018035,0.7225853893753809
I/E,0.243253612993989,0.9031339031339032,0.722801273795229
I/E,0.243125719401458,0.9030878859857482,0.7228186954942234
I/E,0.24299782580892698,0.903041825095057,0.7228458028406227
I/E,0.24299782580892698,0.9034712315739419,0.7230232548988789
I/E,0.24299782580892698,0.9039010466222646,0.723031248925847
I/E,0.24299782580892698,0.9043312708234175,0.723093157095288
I/E,0.24286993221639597,0.9042857142857142,0.7231094787198563
I/E,0.24274203862386495,0.9042401143401619,0.7231144666185314
I/E,0.24261414503133394,0.9041944709246902,0.7231290113252236
I/E,0.24248625143880292,0.9041487839771102,0.7231390830518449
I/E,0.24248625143880292,0.9045801526717557,0.7231763126476461
I/E,0.2423583578462719,0.9045346062052506,0.7232550288345237
I/E,0.2423583578462719,0.9049665711556829,0.7232751678970785
I/E,0.2422304642537409,0.904921165790731,0.7233203722028761
I/E,0.24210257066120988,0.9048757170172084,0.723351135241423
I/E,0.24197467706867887,0.9048302247728359,0.723455957311623
I/E,0.24184678347614785,0.9047846889952154,0.7235328930159154
I/E,0.24184678347614785,0.9052178075634275,0.7235978541937161
I/E,0.24171888988361684,0.9051724137931034,0.7236742799759558
I/E,0.24159099629108582,0.9051269765213225,0.7237003140033716
I/E,0.2414631026985548,0.9050814956855225,0.7237228004765908
I/E,0.2413352091060238,0.9050359712230216,0.7237450122865187
I/E,0.24120731551349278,0.9049904030710173,0.7237758657463575
I/E,0.24107942192096177,0.9049447911665867,0.7237869797678892
I/E,0.24095152832843075,0.9048991354466859,0.7238288813172851
I/E,0.24095152832843075,0.9053339740509371,0.723873586055038
I/E,0.24082363473589974,0.9052884615384615,0.7238771601140199
I/E,0.24069574114336872,0.9052429052429053,0.7239000217542588
I/E,0.2405678475508377,0.9051973051010587,0.7240069289219131
I/E,0.2404399539583067,0.9051516610495908,0.7240222024197374
I/E,0.24031206036577568,0.9051059730250481,0.7240277743259057
I/E,0.24018416677324467,0.9050602409638554,0.7240285549405044
I/E,0.24005627318071365,0.9050144648023144,0.7241407457456787
I/E,0.23992837958818264,0.904968644476604,0.7242160426668932
I/E,0.23992837958818264,0.9054054054054054,0.7242348499501414
I/E,0.23992837958818264,0.9058425881216804,0.7242428114855141
I/E,0.23980048599565162,0.9057971014492754,0.7242547198173492
I/E,0.2396725924031206,0.9057515708071532,0.7243287412829186
I/E,0.2395446988105896,0.905705996131528,0.7244003226512501
I/E,0.2395446988105896,0.9061441702951137,0.7245291432958807
I/E,0.23941680521805858,0.9060987415295256,0.7246717551935653
I/E,0.23928891162552757,0.9060532687651331,0.724724017468356
I/E,0.23916101803299655,0.9060077519379846,0.7247888607580807
I/E,0.23903312444046554,0.9059621909840039,0.7248509262802001
I/E,0.23903312444046554,0.9064015518913676,0.7248654504575174
I/E,0.23890523084793452,0.9063561377971858,0.7248661136427973
I/E,0.2387773372554035,0.9063106796116505,0.7248797156294111
I/E,0.2386494436628725,0.9062651772705197,0.7249123111332052
I/E,0.23852155007034148,0.9062196307094267,0.7249781041855916
I/E,0.23839365647781047,0.9061740398638795,0.7250238475108398
I/E,0.23826576288527945,0.9061284046692607,0.7250471419503352
I/E,0.23813786929274844,0.9060827250608272,0.7250854796060073
I/E,0.23800997570021742,0.9060370009737099,0.7251859811907647
I/E,0.2378820821076864,0.9059912323429128,0.7251924144135506
I/E,0.2377541885151554,0.9059454191033138,0.7254107867531547
I/E,0.23762629492262438,0.9058995611896635,0.7254350884440911
I/E,0.23749840133009337,0.9058536585365854,0.7254611821795044
I/E,0.23737050773756235,0.9058077110785749,0.7255238357464295
I/E,0.23724261414503134,0.90576171875,0.7255263232461656
I/E,0.23711472055250032,0.9057156814851002,0.72554288697708
I/E,0.2369868269599693,0.9056695992179863,0.7255630982216568
I/E,0.2368589333674383,0.9056234718826406,0.7255701416039492
I/E,0.23673103977490728,0.9055772994129159,0.7256273796806431
I/E,0.23660314618237627,0.9055310817425355,0.7256944519150896
I/E,0.23647525258984525,0.905484818805093,0.725702767554804
I/E,0.23647525258984525,0.9059284664380206,0.7257242568158482
I/E,0.23634735899731424,0.9058823529411765,0.7257977049067661
I/E,0.23621946540478322,0.9058361942128494,0.7258232149999722
I/E,0.2360915718122522,0.9057899901864573,0.7258262255938859
I/E,0.2359636782197212,0.9057437407952872,0.7258730437141392
I/E,0.2359636782197212,0.906188605108055,0.7259148109191244
I/E,0.23583578462719018,0.9061425061425061,0.7259565162744473
I/E,0.23570789103465917,0.9060963618485742,0.7259801142969042
I/E,0.23557999744212815,0.9060501721593703,0.7260354808299994
I/E,0.23545210384959714,0.906003937007874,0.7260356594253036
I/E,0.23545210384959714,0.9064500246184146,0.7260526840944284
I/E,0.23532421025706612,0.9064039408866995,0.726115166928159
I/E,0.2351963166645351,0.9063578117299163,0.7261942040355297
I/E,0.2350684230720041,0.9063116370808678,0.7262249479627745
I/E,0.23494052947947308,0.906265416872225,0.7262363699205014
I/E,0.23481263588694207,0.9062191510365252,0.7263440220435512
I/E,0.23468474229441105,0.9061728395061729,0.7263550925772188
I/E,0.23455684870188004,0.9061264822134387,0.7264281074222225
I/E,0.23442895510934902,0.9060800790904597,0.726603972972516
I/E,0.234301061516818,0.9060336300692384,0.7266479699148806
I/E,0.234173167924287,0.9059871350816427,0.7266792320809945
I/E,0.23404527433175598,0.905940594059406,0.7267037353329298
I/E,0.23391738073922497,0.9058940069341258,0.7268193016822342
I/E,0.23378948714669395,0.9058473736372646,0.7268309128582544
I/E,0.23378948714669395,0.9062964799206743,0.726935701596703
I/E,0.23378948714669395,0.9067460317460317,0.7269770013188108
I/E,0.23366159355416294,0.9066997518610422,0.7270644329367543
I/E,0.23366159355416294,0.9071499503475671,0.7270995486447642
I/E,0.23353369996163192,0.907103825136612,0.7271419686336438
I/E,0.2334058063691009,0.9070576540755467,0.7271618330869295
I/E,0.2332779127765699,0.9070114370959722,0.727166993911673
I/E,0.23315001918403888,0.9069651741293532,0.7272275491106932
I/E,0.23302212559150787,0.9069188651070185,0.7272598509676422
I/E,0.23289423199897685,0.9068725099601593,0.7273380029444348
I/E,0.23289423199897685,0.9073243647234679,0.7273486229776236
I/E,0.23289423199897685,0.9077766699900299,0.7273726467496725
I/E,0.23276633840644584,0.9077306733167082,0.7273728481911631
I/E,0.23263844481391482,0.9076846307385229,0.7274044163162943
I/E,0.2325105512213838,0.9076385421867199,0.7274356019679871
I/E,0.2323826576288528,0.9075924075924076,0.7275354374767495
I/E,0.2323826576288528,0.9080459770114943,0.7275677274126351
I/E,0.23225476403632178,0.908,0.7275738358475075
I/E,0.23212687044379077,0.9079539769884942,0.7276005526322835
I/E,0.23199897685125975,0.9079079079079079,0.7276006838009903
I/E,0.23187108325872874,0.9078617926890336,0.7277061163786811
I/E,0.23174318966619772,0.9078156312625251,0.7277105132776215
I/E,0.2316152960736667,0.9077694235588972,0.7277610809241923
I/E,0.2314874024811357,0.9077231695085256,0.7277736893822001
I/E,0.23135950888860468,0.9076768690416458,0.727781259210321
I/E,0.23123161529607367,0.9076305220883534,0.7278886758959028
I/E,0.23110372170354265,0.9075841285786037,0.727918626786919
I/E,0.23097582811101164,0.907537688442211,0.7279734664113529
I/E,0.23097582811101164,0.9079939668174962,0.7281672382036185
I/E,0.23084793451848062,0.9079476861167002,0.7281777653424377
I/E,0.2307200409259496,0.9079013588324106,0.7283277653642285
I/E,0.2305921473334186,0.9078549848942599,0.7285136627782658
I/E,0.23046425374088758,0.9078085642317381,0.7285845349493085
I/E,0.23033636014835657,0.9077620967741935,0.7286095477026953
I/E,0.23020846655582555,0.9077155824508321,0.7286532176462353
I/E,0.23008057296329454,0.9076690211907165,0.728653252466622
I/E,0.22995267937076352,0.9076224129227662,0.7286594370669766
I/E,0.2298247857782325,0.9075757575757576,0.728810478316372
I/E,0.2296968921857015,0.9075290550783224,0.7289529262186204
I/E,0.22956899859317048,0.9074823053589485,0.7292354564085345
I/E,0.22944110500063947,0.9074355083459787,0.729274174632674
I/E,0.22931321140810845,0.9073886639676113,0.7292798926127471
I/E,0.22918531781557744,0.9073417721518987,0.7293794623015831
I/E,0.22905742422304642,0.9072948328267477,0.7294056101614785
I/E,0.2289295306305154,0.9072478459199189,0.7295882626971485
I/E,0.2288016370379844,0.9072008113590264,0.7296010728574105
I/E,0.22867374344545338,0.9071537290715372,0.7296990061420764
I/E,0.22854584985292237,0.9071065989847715,0.7297298084846898
I/E,0.22841795626039135,0.9070594210259014,0.7297348838409222
I/E,0.22829006266786034,0.9070121951219512,0.7297866487274839
I/E,0.22816216907532932,0.9069649211997967,0.7298198963598483
I/E,0.2280342754827983,0.9069175991861648,0.7298761186241074
I/E,0.2279063818902673,0.9068702290076336,0.7298811654118553
I/E,0.22777848829773628,0.9068228105906314,0.729881591466421
I/E,0.22765059470520527,0.9067753438614365,0.729909436518304
I/E,0.22752270111267425,0.9067278287461774,0.7300941664455669
I/E,0.22752270111267425,0.9071902090770015,0.7302056474343291
I/E,0.22739480752014324,0.9071428571428571,0.7302163561466328
I/E,0.22726691392761222,0.9070954568657479,0.7303238980669098
I/E,0.2271390203350812,0.9070480081716037,0.7304641131633588
I/E,0.2270111267425502,0.9070005109862034,0.7305393728076479
I/E,0.22688323315001918,0.9069529652351738,0.7305512640866597
I/E,0.22675533955748817,0.9069053708439898,0.7305762863993118
I/E,0.22662744596495715,0.9068577277379734,0.7305869893882102
I/E,0.22662744596495715,0.9073220686123912,0.7306446167071761
I/E,0.22649955237242614,0.9072745901639344,0.7307021220637017
I/E,0.22637165877989512,0.9072270630445926,0.7307140321272874
I/E,0.2262437651873641,0.9071794871794872,0.7307436478680889
I/E,0.2261158715948331,0.9071318624935865,0.7307607012865126
I/E,0.22598797800230208,0.9070841889117043,0.7307751019838693
I/E,0.22586008440977107,0.9070364663585002,0.7307772316719215
I/E,0.22573219081724005,0.906988694758479,0.7308121367940643
I/E,0.22560429722470904,0.9069408740359897,0.7309534945943166
I/E,0.22560429722470904,0.9074074074074074,0.7310515400899718
I/E,0.22547640363217802,0.9073597529593412,0.7310680717232673
I/E,0.225348510039647,0.9073120494335737,0.7311482978645808
I/E,0.225220616447116,0.9072642967542504,0.7311663352870466
I/E,0.22509272285458498,0.9072164948453608,0.731178501833124
I/E,0.22496482926205397,0.9071686436307375,0.7312667983652588
I/E,0.22483693566952295,0.9071207430340558,0.7312839092881673
I/E,0.22470904207699194,0.9070727929788333,0.7313324857460274
I/E,0.22458114848446092,0.9070247933884298,0.7313839819966842
I/E,0.2244532548919299,0.9069767441860465,0.731398537173882
I/E,0.2244532548919299,0.9074457083764219,0.7315727218162369
I/E,0.2243253612993989,0.9073978272115882,0.7316503018361528
I/E,0.22419746770686788,0.9073498964803313,0.7316832071534674
I/E,0.22406957411433687,0.9073019161056447,0.731768881354528
I/E,0.22406957411433687,0.9077720207253887,0.731813574102924
I/E,0.22406957411433687,0.9082426127527217,0.7318274549664773
I/E,0.22394168052180585,0.908195020746888,0.7318389097292509
I/E,0.22381378692927484,0.9081473793461339,0.7318857869304455
I/E,0.22368589333674382,0.9080996884735203,0.7318895467649762
I/E,0.22368589333674382,0.9085714285714286,0.7319041431514639
I/E,0.2235579997442128,0.9085239085239085,0.7319059151375137
I/E,0.2234301061516818,0.9084763390535622,0.7319311277562757
I/E,0.22330221255915078,0.9084287200832466,0.7319905551280046
I/E,0.22317431896661977,0.9083810515356585,0.7320755252525798
I/E,0.22304642537408875,0.9083333333333333,0.7321693715736141
I/E,0.22291853178155774,0.9082855653986451,0.7321984080347727
I/E,0.22291853178155774,0.9087591240875912,0.7322291192929014
I/E,0.22279063818902672,0.9087115284298383,0.7322698520439386
I/E,0.2226627445964957,0.9086638830897703,0.7323003567459309
I/E,0.2225348510039647,0.9086161879895561,0.7323074040373585
I/E,0.2225348510039647,0.9090909090909091,0.7323860490691424
I/E,0.22240695741143368,0.9090433873497125,0.7324185101853707
I/E,0.22227906381890267,0.9089958158995816,0.7326127883876272
I/E,0.22215117022637165,0.9089481946624803,0.7327402793750506
I/E,0.22202327663384064,0.9089005235602095,0.7328828662045183
I/E,0.22189538304130962,0.9088528025144055,0.7328878765216491
I/E,0.2217674894487786,0.9088050314465409,0.7329409845411535
I/E,0.2217674894487786,0.9092815941269009,0.7329541207844379
I/E,0.2216395958562476,0.9092339979013642,0.7329951236470815
I/E,0.22151170226371658,0.9091863517060368,0.7329967277916682
I/E,0.22138380867118557,0.9091386554621849,0.7330358773418765
I/E,0.22125591507865455,0.9090909090909091,0.7330892385538904
I/E,0.22112802148612354,0.9090431125131441,0.733124776653219
I/E,0.22100012789359252,0.908995265649658,0.7331307047565759
I/E,0.2208722343010615,0.9089473684210526,0.7332448044578206
I/E,0.2207443407085305,0.908899420747762,0.7333087041446394
I/E,0.22061644711599948,0.9088514225500527,0.7333950864357597
I/E,0.22048855352346847,0.9088033737480232,0.7333988003510885
I/E,0.22036065993093745,0.9087552742616034,0.733503068554343
I/E,0.22023276633840644,0.9087071240105541,0.7336724288449377
I/E,0.22010487274587542,0.9086589229144667,0.7337672090766446
I/E,0.2199769791533444,0.9086106708927628,0.7338136188804686
I/E,0.2198490855608134,0.9085623678646935,0.7338159635980174
I/E,0.21972119196828238,0.9085140137493389,0.7338993516469523
I/E,0.21959329837575137,0.9084656084656084,0.7339186465218266
I/E,0.21946540478322035,0.9084171519322393,0.734051950664071
I/E,0.21933751119068934,0.9083686440677966,0.734057572435124
I/E,0.21933751119068934,0.9088500264970854,0.7341046640485075
I/E,0.21920961759815832,0.9088016967126193,0.7341536313517713
I/E,0.2190817240056273,0.9087533156498674,0.7342062327354361
I/E,0.2189538304130963,0.9087048832271762,0.7342607476977219
I/E,0.21882593682056528,0.908656399362719,0.7343510727440838
I/E,0.21882593682056528,0.9091392136025505,0.7343636108966296
I/E,0.21869804322803427,0.9090909090909091,0.7343668355763483
I/E,0.21857014963550325,0.9090425531914894,0.7344059062281217
I/E,0.21857014963550325,0.9095263437998936,0.7344508514873068
I/E,0.21844225604297224,0.9094781682641108,0.7344852042005428
I/E,0.21831436245044122,0.9094299413958444,0.7345952779825367
I/E,0.2181864688579102,0.9093816631130064,0.7346704059055928
I/E,0.2180585752653792,0.9093333333333333,0.7348516838445482
I/E,0.21793068167284818,0.9092849519743863,0.7348926525565628
I/E,0.21793068167284818,0.9097704217832354,0.7350203302189942
I/E,0.21780278808031717,0.9097222222222222,0.735059622275783
I/E,0.21767489448778615,0.9096739711384286,0.7350751929924243
I/E,0.21754700089525514,0.9096256684491979,0.7351280066117623
I/E,0.21741910730272412,0.9095773140716961,0.735131786462295
I/E,0.2172912137101931,0.9095289079229122,0.7354247028942387
I/E,0.2171633201176621,0.9094804499196572,0.7355027326465433
I/E,0.21703542652513108,0.9094319399785638,0.7355633844987453
I/E,0.21690753293260007,0.9093833780160858,0.7356210299235997
I/E,0.21677963934006905,0.9093347639484979,0.7356492477748902
I/E,0.21665174574753804,0.9092860976918948,0.7357042979902292
I/E,0.21665174574753804,0.9097744360902256,0.7357338394452485
I/E,0.21665174574753804,0.9102632993014508,0.7358973547106988
I/E,0.21652385215500702,0.9102150537634408,0.7359170394911574
I/E,0.216395958562476,0.9101667563206025,0.7359375415958582
I/E,0.216268064969945,0.910118406889128,0.7359865288979419
I/E,0.21614017137741398,0.9100700053850296,0.7360995450257316
I/E,0.21601227778488297,0.9100215517241379,0.7361248921914565
I/E,0.21601227778488297,0.9105121293800539,0.7362414008492676
I/E,0.21588438419235195,0.9104638619201726,0.7362533008591449
I/E,0.21575649059982094,0.9104155423637345,0.7362651444061492
I/E,0.21575649059982094,0.9109071274298056,0.7362872943673809
I/E,0.21562859700728992,0.9108589951377634,0.7364268070315557
I/E,0.2155007034147589,0.9108108108108108,0.7364921282352865
I/E,0.2153728098222279,0.9107625743645213,0.7364959433262028
I/E,0.21524491622969688,0.9107142857142857,0.7365561351198873
I/E,0.21511702263716587,0.9106659447753113,0.7365813740919946
I/E,0.21498912904463485,0.9106175514626219,0.7366606706446902
I/E,0.21486123545210384,0.9105691056910569,0.7367681019107721
I/E,0.21473334185957282,0.9105206073752712,0.7367727688240395
I/E,0.2146054482670418,0.9104720564297342,0.7367805532206593
I/E,0.2144775546745108,0.9104234527687296,0.7368003723343365
I/E,0.21434966108197978,0.9103747963063552,0.7369694660988249
I/E,0.21422176748944877,0.9103260869565217,0.7369830252895101
I/E,0.21422176748944877,0.910821098423056,0.7370073968244012
I/E,0.21409387389691775,0.9107725788900979,0.7370171518056842
I/E,0.21396598030438674,0.9107240065323897,0.7370188842019976
I/E,0.21383808671185572,0.9106753812636166,0.7370214381446027
I/E,0.2137101931193247,0.9106267029972752,0.7370399886384408
I/E,0.2135822995267937,0.910577971646674,0.7370654387427403
I/E,0.21345440593426268,0.9105291871249318,0.7370899580193213
I/E,0.21345440593426268,0.9110262008733624,0.7371116374399809
I/E,0.21345440593426268,0.9115237575095576,0.7371339101167049
I/E,0.21332651234173167,0.9114754098360656,0.7371349571292185
I/E,0.21319861874920065,0.9114270092946966,0.7371414191995311
I/E,0.21307072515666964,0.9113785557986871,0.7371700601354159
I/E,0.21294283156413862,0.9113300492610837,0.7371886064835398
I/E,0.2128149379716076,0.9112814895947426,0.7372495086688273
I/E,0.2126870443790766,0.9112328767123288,0.7373231358770672
I/E,0.21255915078654558,0.9111842105263158,0.7373449236265341
I/E,0.21243125719401457,0.9111354909489852,0.7375837134313461
I/E,0.21243125719401457,0.9116355653128431,0.7375960289485054
I/E,0.21230336360148355,0.9115870400878638,0.7376943424736103
I/E,0.21217547000895254,0.9115384615384615,0.7377844629268155
I/E,0.21204757641642152,0.9114898295766904,0.7378381395827593
I/E,0.2119196828238905,0.9114411441144115,0.7378398423429969
I/E,0.2119196828238905,0.9119427627958173,0.7378545672017888
I/E,0.2117917892313595,0.9118942731277533,0.7379483148942529
I/E,0.21166389563882848,0.9118457300275482,0.7380287534201568
I/E,0.2115360020462975,0.9117971334068358,0.7380381369712552
I/E,0.2115360020462975,0.912300055157198,0.7380929235173443
I/E,0.21140810845376648,0.9122516556291391,0.7381289994958399
I/E,0.21128021486123547,0.9122032026504694,0.7382691026296478
I/E,0.21115232126870445,0.9121546961325967,0.7382731126178351
I/E,0.21102442767617344,0.912106135986733,0.7384120815071602
I/E,0.21089653408364242,0.9120575221238938,0.7384809450768832
I/E,0.2107686404911114,0.9120088544548977,0.738497735445618
I/E,0.2106407468985804,0.9119601328903655,0.7385392514629756
I/E,0.21051285330604938,0.9119113573407203,0.7385437861518332
I/E,0.21038495971351837,0.9118625277161863,0.7385591775268959
I/E,0.21025706612098735,0.9118136439267887,0.738582338485479
I/E,0.21012917252845634,0.9117647058823529,0.7387054790884572
I/E,0.21000127893592532,0.9117157134925041,0.7388226813896993
I/E,0.2098733853433943,0.9116666666666666,0.7388529667064141
I/E,0.2097454917508633,0.9116175653140633,0.7389100647784156
I/E,0.20961759815833228,0.9115684093437152,0.7389216860748596
I/E,0.20948970456580127,0.9115191986644408,0.7389529682070731
I/E,0.20936181097327025,0.9114699331848553,0.7389555121007508
I/E,0.20923391738073924,0.9114206128133705,0.7389626563505838
I/E,0.20910602378820822,0.9113712374581939,0.7389638710499971
I/E,0.2089781301956772,0.9113218070273285,0.7390608322234833
I/E,0.2088502366031462,0.9112723214285714,0.7391444657643653
I/E,0.20872234301061518,0.9112227805695142,0.739280623135462
I/E,0.20859444941808417,0.9111731843575419,0.7392849540149656
I/E,0.20846655582555315,0.9111235326998323,0.7393053736905794
I/E,0.20846655582555315,0.9116331096196868,0.7393231321978234
I/E,0.20833866223302214,0.9115836597649692,0.7393563494054746
I/E,0.20821076864049112,0.9115341545352743,0.7395703669346531
I/E,0.2080828750479601,0.911484593837535,0.7396302635229587
I/E,0.2079549814554291,0.9114349775784754,0.739639700651464
I/E,0.20782708786289808,0.9113853056646102,0.739661526214358
I/E,0.20769919427036707,0.9113355780022446,0.7396645172767463
I/E,0.20757130067783605,0.9112857944974734,0.7397811185249832
I/E,0.20744340708530504,0.9112359550561798,0.7399647079963707
I/E,0.20731551349277402,0.911186059584036,0.7399930051465927
I/E,0.207187619900243,0.9111361079865017,0.7401669695589561
I/E,0.207059726307712,0.9110861001688239,0.7401822704026403
I/E,0.207059726307712,0.9115990990990991,0.7401829230608197
I/E,0.20693183271518098,0.9115492957746479,0.7402421811644477
I/E,0.20680393912264997,0.911499436302142,0.7402655464969
I/E,0.20667604553011895,0.9114495205865765,0.7402973752142962
I/E,0.20654815193758794,0.9113995485327314,0.7403070749558769
I/E,0.20642025834505692,0.9113495200451722,0.7403588068808717
I/E,0.2062923647525259,0.9112994350282486,0.7404152981068067
I/E,0.2061644711599949,0.9112492933860938,0.7404607699622227
I/E,0.20603657756746388,0.9111990950226244,0.7406065531179776
I/E,0.20603657756746388,0.9117147707979627,0.7407195732039616
I/E,0.20590868397493287,0.9116647791619479,0.7407455000662464
I/E,0.20578079038240185,0.911614730878187,0.7408276434602927
I/E,0.20565289678987084,0.9115646258503401,0.7408464767314692
I/E,0.20552500319733982,0.9115144639818491,0.7408552173871213
I/E,0.2053971096048088,0.9114642451759364,0.7408998186481546
I/E,0.2052692160122778,0.9114139693356048,0.7409383868639103
I/E,0.20514132241974678,0.9113636363636364,0.740947301354408
I/E,0.20501342882721577,0.9113132461625923,0.7410100720787551
I/E,0.20488553523468475,0.9112627986348123,0.7411602838363491
I/E,0.20475764164215374,0.9112122936824132,0.7411833211847463
I/E,0.20462974804962272,0.9111617312072893,0.7411888982786405
I/E,0.2045018544570917,0.9111111111111111,0.7412318693377675
I/E,0.2043739608645607,0.9110604332953249,0.7412502967406578
I/E,0.20424606727202968,0.9110096976611524,0.7413699735236657
I/E,0.20411817367949867,0.910958904109589,0.7413965642466158
I/E,0.20399028008696765,0.910908052541405,0.7414133943377382
I/E,0.20386238649443664,0.9108571428571428,0.7414793398878367
I/E,0.20373449290190562,0.9108061749571184,0.7414896553879148
I/E,0.2036065993093746,0.9107551487414187,0.7416283335441898
I/E,0.2034787057168436,0.9107040641099027,0.7417527925971465
I/E,0.20335081212431258,0.9106529209621993,0.7417722605130153
I/E,0.20322291853178157,0.9106017191977077,0.7418358285178307
I/E,0.20322291853178157,0.9111238532110092,0.741848339586959
I/E,0.20309502493925055,0.9110728628800918,0.7419189207085969
I/E,0.20296713134671954,0.9110218140068886,0.7419215880665152
I/E,0.20283923775418852,0.9109707064905227,0.741934717767676
I/E,0.2027113441616575,0.9109195402298851,0.7421004456719561
I/E,0.2027113441616575,0.9114433582518688,0.7421602999655753
I/E,0.2025834505691265,0.9113924050632911,0.7422420270317747
I/E,0.2025834505691265,0.9119170984455959,0.7423529647442827
I/E,0.20245555697659548,0.9118663594470046,0.7423597610198637
I/E,0.20232766338406447,0.9118155619596542,0.7423656013205555
I/E,0.20219976979153345,0.9117647058823529,0.7424575393419615
I/E,0.20207187619900244,0.9117137911136757,0.7425347596783497
I/E,0.20194398260647142,0.9116628175519631,0.7425694766570125
I/E,0.2018160890139404,0.9116117850953206,0.7426348792102438
I/E,0.2016881954214094,0.9115606936416185,0.7426935498299728
I/E,0.20156030182887838,0.9115095430884904,0.742790734221139
I/E,0.20143240823634737,0.9114583333333334,0.7428479799206752
I/E,0.20130451464381635,0.9114070642733063,0.7428622762600195
I/E,0.20117662105128534,0.9113557358053302,0.7428981507525676
I/E,0.20104872745875432,0.9113043478260869,0.7429555865008876
I/E,0.2009208338662233,0.9112529002320185,0.7429657884490695
I/E,0.2007929402736923,0.9112013929193268,0.7430724730699965
I/E,0.20066504668116128,0.9111498257839721,0.7430983574420064
I/E,0.20053715308863027,0.9110981987216734,0.7431142679920009
I/E,0.20053715308863027,0.9116279069767442,0.7431545680496442
I/E,0.20053715308863027,0.9121582315299592,0.7431935678205728
I/E,0.20040925949609925,0.9121071012805588,0.7432402790250197
I/E,0.20028136590356824,0.9120559114735003,0.7432430318485024
I/E,0.20015347231103722,0.912004662004662,0.7433589708151654
I/E,0.2000255787185062,0.9119533527696793,0.7435733760072835
I/E,0.1998976851259752,0.911901983663944,0.7437049374860265
I/E,0.19976979153344418,0.9118505545826037,0.7437363230445299
I/E,0.19964189794091317,0.9117990654205608,0.7437368547060272
I/E,0.19951400434838215,0.9117475160724723,0.7439569065379565
I/E,0.19938611075585114,0.9116959064327486,0.7441302192914113
I/E,0.19925821716332012,0.9116442363955529,0.7441838015867491
I/E,0.1991303235707891,0.9115925058548009,0.7442224339791513
I/E,0.1990024299782581,0.9115407147041593,0.7442433029363174
I/E,0.19887453638572708,0.9114888628370457,0.7442469776586725
I/E,0.19874664279319607,0.9114369501466275,0.7442696026207781
I/E,0.19874664279319607,0.9119718309859155,0.7442751971397922
I/E,0.19861874920066505,0.9119201409277745,0.7443849256295536
I/E,0.19849085560813404,0.9118683901292597,0.7444448033860226
I/E,0.19836296201560302,0.9118165784832452,0.7445112490078556
I/E,0.198235068423072,0.9117647058823529,0.7445989932700027
I/E,0.198235068423072,0.9123013537374927,0.7446826758731124
I/E,0.198235068423072,0.9128386336866903,0.7448892324764229
I/E,0.198107174830541,0.9127872716558633,0.7449549776816126
I/E,0.19797928123800998,0.9127358490566038,0.7449780507439121
I/E,0.19785138764547897,0.9126843657817109,0.7449827708501006
